Brand,Name,Boarding_time,Km,Discharge,Sec_price,New_price
奥迪,奥迪A4 2006款 1.8T CVT 基本型,2005年3月,12.00万公里,国2,4.69,32.93万
奥迪,奥迪Q7 2012款 3.0 TDI quattro 专享型,2012年5月,8.00万公里,欧4,37.5,113.52万
奥迪,奥迪Q3 2013款 35TFSI quattro 豪华型,2013年10月,7.00万公里,国4,19.88,43.07万
奥迪,奥迪A7 2016款 50 TFSI quattro 舒适型,2015年3月,3.80万公里,国5,59.8,88.79万
奥迪,奥迪Q7 2012款 3.0 TFSI quattro(245kW)舒适型,2012年6月,6.00万公里,欧5,42.2,126.67万
奥迪,奥迪Q7 2011款 3.0 TFSI quattro(245kW) 舒适型,2011年9月,7.00万公里,欧5,32.8,126.67万
奥迪,奥迪A1 2012款 1.4 TFSI 双离合 Ego plus,2012年3月,5.80万公里,欧5,12.58,31.46万
奥迪,奥迪A3(进口) 2011款 Sportback 1.4T 自动 豪华型,2012年11月,4.80万公里,欧4,12.98,31.37万
奥迪,奥迪A4L 2013款 40 TFSI quattro 个性运动型,2014年8月,5.20万公里,国4,23.88,37.88万
奥迪,奥迪A4L 2013款 35 TFSI 自动 舒适型,2014年2月,6.50万公里,国4,22.5,35.81万
奥迪,奥迪A6L 2005款 2.4技术型,2005年11月,12.60万公里,国2,5.68,46.08万
奥迪,奥迪Q7 2007款 3.6 FSI quattro 豪华型,2009年4月,9.00万公里,欧4,23.98,110.72万
奥迪,奥迪A8L 2017款 45 TFSI quattro 豪华型,2017年5月,0.50万公里,国5,75.8,110.94万
奥迪,奥迪Q5 2010款 2.0 TFSI 进取型,2010年3月,9.00万公里,国4,22.8,41.23万
奥迪,奥迪A8L 2013款 45 TFSI quattro豪华型,2014年10月,3.80万公里,欧4,50.8,108.66万
奥迪,奥迪A6L 2011款 2.4 豪华型,2011年3月,8.00万公里,国4,17.28,58.83万
奥迪,奥迪Q3(进口) 2012款 35 TFSI 舒适型,2013年3月,5.00万公里,"国4,OBD",19.88,40.92万
奥迪,奥迪A4L 2015款 35 TFSI 自动 舒适型,2014年7月,5.20万公里,"国4,国5",21.8,36.14万
奥迪,奥迪A6L 2009款 2.8 FSI 豪华型,2009年4月,8.80万公里,国4,16.0,67.10万
奥迪,奥迪A8L 2011款 3.0 TFSI quattro 舒适型(213kW),2011年6月,7.80万公里,欧5,38.5,100.73万
奥迪,奥迪A6L 2010款 2.4舒适型,2010年6月,8.60万公里,国4,14.9,51.65万
奥迪,奥迪Q7 2011款 3.0 TFSI quattro(200kW) 舒适型,2010年10月,7.80万公里,欧5,29.8,103.66万
奥迪,奥迪A5 2010款 Coupe 2.0T,2011年6月,8.00万公里,欧4,21.88,56.99万
奥迪,奥迪A8L 2013款 45 TFSI quattro豪华型,2013年10月,7.50万公里,欧4,48.8,108.66万
奥迪,奥迪Q5 2010款 2.0 TFSI 舒适型,2010年5月,8.40万公里,国4,20.8,51.65万
奥迪,奥迪Q5 2011款 2.0 TFSI 豪华型,2010年12月,8.00万公里,国4,19.2,61.62万
奥迪,奥迪A6L 2009款 2.4 技术型,2012年11月,8.20万公里,国4,18.5,46.08万
奥迪,奥迪A6L 2012款 TFSI 舒适型,2013年2月,6.00万公里,国5,26.98,48.48万
奥迪,奥迪A4L 2013款 30 TFSI 自动 舒适型,2014年8月,4.20万公里,国4,20.38,31.59万
奥迪,奥迪A7 2016款 50 TFSI quattro 舒适型,2015年9月,2.60万公里,国5,61.8,88.79万
奥迪,奥迪A6L 2011款 2.0 TFSI 舒适型(自动),2012年1月,7.50万公里,国4,16.38,45.07万
奥迪,奥迪A7 2011款 2.8 自动 进取型,2013年3月,6.00万公里,欧4,39.0,79.02万
奥迪,奥迪A6L 2010款 2.8FSI 舒适型,2010年6月,8.00万公里,国4,16.2,58.37万
奥迪,奥迪RS 7 2016款 4.0T Sportback Performance,未上牌,0.20万公里,欧5,152.0,206.02万
奥迪,奥迪Q5 2015款 40TFSI 技术型,2015年1月,4.05万公里,国5,31.98,46.85万
奥迪,奥迪A4L 2010款 1.8TFSI 舒适型,2009年11月,13.00万公里,国4,11.98,31.59万
奥迪,奥迪A3 2015款 Limousine 40TFSI 双离合 豪华型,2016年12月,2.80万公里,国5,18.8,32.21万
奥迪,奥迪A4L 2013款 35 TFSI 自动 舒适型,2013年12月,5.00万公里,国4,20.8,35.81万
奥迪,奥迪A6L 2004款 1.8T 自动基本型,2006年3月,15.00万公里,国2,3.45,41.09万
奥迪,奥迪S6 2013款 4.0TFSI,2014年8月,3.50万公里,欧5,59.8,114.84万
奥迪,奥迪Q7 2011款 3.0 TFSI quattro(200kW) 技术型,2011年10月,7.80万公里,欧5,34.8,95.63万
奥迪,奥迪Q5 2015款 40TFSI 技术型,2015年7月,4.30万公里,国5,33.8,46.85万
奥迪,奥迪S5 2012款 Sportback 3.0T,2015年7月,3.10万公里,欧4,48.0,79.02万
奥迪,奥迪A6L 2011款 2.0 TFSI 舒适型(自动),2012年6月,6.00万公里,国4,18.0,45.07万
奥迪,奥迪A5 2013款 Coupe 40TFSI,2013年6月,6.00万公里,欧4,27.3,56.99万
奥迪,奥迪A6L 2010款 2.0TFSI 标准型(自动),2011年12月,8.00万公里,国4,16.28,43.41万
奥迪,奥迪Q5 2011款 2.0 TFSI 豪华型,2011年8月,12.00万公里,国4,25.0,61.62万
奥迪,奥迪A8L 2014款 45 TFSI quattro 舒适型,2014年10月,3.80万公里,国4,51.8,100.60万
奥迪,奥迪A4L 2013款 35 TFSI 自动 舒适型,2014年6月,5.00万公里,国4,20.6,35.81万
奥迪,奥迪A3 2014款 Limousine 35TFSI 舒适型,2015年7月,4.00万公里,"国4,京5",16.38,27.66万
奥迪,奥迪A4L 2012款 2.0 TFSI(132kW) 标准型,2011年12月,12.00万公里,国4,16.5,33.63万
奥迪,奥迪Q7 2012款 3.0 TFSI quattro(200kW)技术型,2012年8月,7.50万公里,欧5,37.8,95.63万
奥迪,奥迪A5 2014款 Coupe 45 TFSI,2014年7月,6.80万公里,"欧4,OBD",28.8,56.99万
奥迪,奥迪A6L 2010款 2.0TFSI 标准型(自动),2010年7月,9.00万公里,国4,15.38,43.41万
奥迪,奥迪Q5 2012款 2.0 TFSI 豪华型,2012年5月,8.00万公里,国4,25.6,61.62万
奥迪,奥迪A4L 2013款 30 TFSI 自动 舒适型,2014年5月,5.00万公里,国4,17.8,31.59万
奥迪,奥迪A4L 2017款 40 TFSI 时尚型 Plus,2017年9月,0.17万公里,国5,29.8,37.52万
奥迪,奥迪A8L 2013款 45 TFSI quattro舒适型,2013年3月,9.00万公里,欧4,48.8,101.06万
奥迪,奥迪A6L 2014款 30 FSI 舒适型,2014年2月,4.70万公里,"国4,国5",30.6,50.88万
奥迪,奥迪A7 2011款 3.0 自动 豪华型,2013年1月,5.80万公里,欧4,36.8,103.99万
奥迪,奥迪A6L 2010款 2.0TFSI 标准型(手动),2010年6月,9.44万公里,国4,11.18,40.98万
奥迪,奥迪A4L 2012款 2.0 TFSI(132kW) 舒适型,2012年1月,7.79万公里,国4,17.28,35.81万
奥迪,奥迪A4L 2017款 40 TFSI 风尚型,2016年11月,1.10万公里,国5,30.98,40.03万
奥迪,奥迪A5 2014款 Sportback 45 TFSI,2015年1月,3.21万公里,"欧4,OBD",31.98,54.25万
奥迪,奥迪Q5 2015款 40TFSI 进取型,2015年11月,2.87万公里,国5,31.0,42.07万
奥迪,奥迪A6L 2006款 3.2 FSI quattro 豪华型,2009年5月,11.00万公里,国2,13.98,71.17万
奥迪,奥迪A7 2011款 2.8 自动 进取型,2012年3月,7.30万公里,欧4,34.5,79.02万
奥迪,奥迪A4L 2013款 35 TFSI 自动 标准型,2013年9月,5.35万公里,国4,19.58,33.63万
奥迪,奥迪A4L 2013款 35 TFSI 自动 舒适型,2013年1月,6.00万公里,国4,19.5,35.81万
奥迪,奥迪A6L 2006款 3.2 FSI 舒适型,2007年7月,13.01万公里,国3,9.8,62.30万
奥迪,奥迪A6L 2012款 TFSI 舒适型,2012年10月,8.00万公里,国5,26.98,48.48万
奥迪,奥迪A4L 2013款 35 TFSI 自动 标准型,2012年9月,8.20万公里,国4,18.9,33.63万
奥迪,奥迪Q3(进口) 2012款 35 TFSI 舒适型,2013年7月,6.00万公里,"国4,OBD",18.9,40.92万
奥迪,奥迪A4L 2013款 35 TFSI 自动 舒适型,2014年8月,5.00万公里,国4,19.8,35.81万
奥迪,奥迪A6L 2014款 30 FSI 舒适型,2014年2月,6.00万公里,"国4,国5",28.8,50.88万
奥迪,奥迪Q5 2010款 2.0 TFSI 豪华型,2010年12月,9.00万公里,国4,19.5,58.59万
奥迪,奥迪A6L 2014款 TFSI 标准型,2014年2月,6.00万公里,"国4,国5",27.78,44.48万
奥迪,奥迪A8L 2013款 45 TFSI quattro舒适型,2013年11月,9.50万公里,欧4,46.8,101.06万
奥迪,奥迪A4L 2012款 2.0 TFSI(132kW) 舒适型,2011年10月,8.00万公里,国4,14.5,35.81万
奥迪,奥迪A4L 2013款 35 TFSI 自动 豪华型,2014年4月,5.90万公里,国4,20.8,43.31万
奥迪,奥迪A3 2014款 Sportback 35TFSI 舒适型,2015年1月,3.90万公里,"国4,京5",15.88,27.01万
奥迪,奥迪Q7 2011款 3.0 TFSI quattro(245kW) 专享型,2011年12月,5.00万公里,欧5,36.8,143.17万
奥迪,奥迪Q5 2013款 40TFSI 舒适型,2013年9月,5.84万公里,国4,27.99,52.31万
奥迪,奥迪Q5 2013款 40TFSI 技术型,2014年4月,6.00万公里,国4,30.58,46.41万
奥迪,奥迪A5 2014款 Sportback 45 TFSI,2014年6月,5.00万公里,"欧4,OBD",28.0,54.25万
奥迪,奥迪A1 2014款 Sportback 30TFSI 时尚型,2015年10月,3.00万公里,"国4,国5",14.48,22.77万
奥迪,奥迪Q3 2016款 35 TFSI 典藏版 舒享版,2016年6月,1.90万公里,"国4,国5",21.0,31.06万
奥迪,奥迪Q5 2012款 2.0 TFSI 技术型,2012年10月,6.90万公里,国4,23.3,46.41万
奥迪,奥迪A6L 2012款 TFSI 标准型,2013年6月,4.30万公里,国5,25.98,44.48万
奥迪,奥迪A7 2016款 50 TFSI quattro 舒适型,2015年9月,0.15万公里,国5,60.0,88.79万
奥迪,奥迪A8L 2017款 45 TFSI quattro 舒适型,2017年1月,0.06万公里,国5,72.8,100.60万
奥迪,奥迪A8L 2016款 45 TFSI quattro 舒适型,2015年12月,0.20万公里,国4,65.8,100.60万
奥迪,奥迪A6L 2003款 奥迪A6 1.8T 舒适型 MT,2004年12月,10.00万公里,国2,3.3,41.25万
奥迪,奥迪RS 6 2016款 RS6 4.0T Avant,2017年5月,0.06万公里,国5,175.8,173.46万
奥迪,奥迪Q5 2012款 2.0 TFSI 动感型,2013年6月,7.90万公里,国4,29.58,58.80万
奥迪,奥迪Q3 2016款 35 TFSI 风尚型,2016年5月,0.30万公里,"国4,国5",26.68,32.98万
奥迪,奥迪R8 2016款 V10 Coupe Performance,2016年12月,0.18万公里,国5,235.0,275.49万
奥迪,奥迪Q3 2015款 30 TFSI 舒适型,2015年4月,0.65万公里,"国4,国5",22.79,31.46万
奥迪,奥迪TT 2012款 TT Roadster 2.0 TFSI S tronic典雅版,2012年10月,1.30万公里,欧4,24.8,62.96万
奥迪,奥迪A5 2012款 Coupe 2.0T CVT,2012年12月,9.00万公里,欧4,26.8,56.99万
奥迪,奥迪R8 2010款 5.2 FSI quattro,2014年2月,1.00万公里,欧5,128.6,252.70万
奥迪,奥迪A4L 2016款 30 TFSI 自动 舒适型 典藏版,2016年5月,4.60万公里,"国4,国5",24.0,31.47万
奥迪,奥迪Q7 2016款 40 TFSI quattro S line 运动型,2016年4月,0.40万公里,国5,66.3,85.62万
奥迪,奥迪R8 2010款 5.2 FSI quattro,2011年3月,2.02万公里,欧5,107.0,252.70万
奥迪,奥迪R8 2010款 5.2 FSI quattro,2012年1月,1.86万公里,欧5,125.8,252.70万
奥迪,奥迪A4L 2013款 35 TFSI 自动 标准型,2014年7月,6.00万公里,国4,20.18,33.63万
奥迪,奥迪A4L 2013款 35 TFSI 自动 豪华型,2014年2月,6.80万公里,国4,22.3,43.31万
奥迪,奥迪R8 2010款 5.2 FSI quattro,2014年2月,1.30万公里,欧5,128.8,252.70万
奥迪,奥迪A6L 2014款 TFSI 标准型,2014年2月,7.00万公里,"国4,国5",30.5,44.48万
奥迪,奥迪A8L 2013款 45 TFSI quattro舒适型,2013年2月,9.00万公里,欧4,48.3,101.06万
奥迪,奥迪A6L 2015款 35 FSI quattro舒适型,2015年12月,2.66万公里,"国4,国5",36.88,60.93万
奥迪,奥迪TT 2017款 Coupe 45 TFSI,2017年4月,0.20万公里,欧5,47.5,56.42万
奥迪,奥迪TT 2015款 Coupe 45 TFSI,2017年4月,0.20万公里,欧5,47.8,58.92万
奥迪,奥迪A5 2013款 Coupe 40TFSI,2013年6月,2.00万公里,欧4,28.8,56.99万
奥迪,奥迪A6L 2006款 2.4 CVT 豪华型,2006年11月,9.60万公里,--,7.5,50.84万
奥迪,奥迪A3(进口) 2015款 Cabriolet 40 TFSI,2017年3月,3.00万公里,欧5,30.9,40.14万
奥迪,奥迪A8L 2016款 45 TFSI quattro 舒适型,2016年1月,0.03万公里,国4,68.5,100.60万
奥迪,奥迪R8 2011款 Coupe V10 5.2L FSI quattro,2012年3月,2.70万公里,欧5,109.8,252.70万
奥迪,奥迪R8 2010款 5.2 FSI quattro,2011年8月,3.00万公里,欧5,98.8,252.70万
奥迪,奥迪R8 2011款 Coupe V10 5.2L FSI quattro,2011年4月,3.20万公里,欧5,98.8,252.70万
奥迪,奥迪A5 2012款 Cabriolet 2.0T quattro,2012年3月,3.10万公里,欧4,29.8,68.17万
奥迪,奥迪S5 2012款 Coupe 3.0T,2012年6月,3.00万公里,欧4,35.8,82.28万
奥迪,奥迪S5 2010款 Sportback,2011年6月,12.70万公里,欧4,28.8,77.94万
奥迪,奥迪TT 2011款 TT Roadster 2.0 TFSI S tronic quattro,2011年8月,3.60万公里,欧4,24.98,64.26万
奥迪,奥迪A4L 2013款 35 TFSI 自动 舒适型,2014年7月,6.50万公里,国4,21.8,35.81万
奥迪,奥迪TT 2010款 典藏版 2.0TFSI,2009年9月,4.90万公里,欧4,19.23,58.51万
奥迪,奥迪TT 2010款 典藏版 2.0TFSI,2009年9月,4.90万公里,欧4,19.23,58.51万
奥迪,奥迪Q5 2013款 40TFSI 技术型,2014年2月,2.20万公里,国4,29.6,46.41万
奥迪,奥迪R8 2010款 5.2 FSI quattro,2012年10月,3.00万公里,欧5,105.8,252.70万
奥迪,奥迪A4L 2013款 35 TFSI 自动 标准型,2013年6月,5.40万公里,国4,18.38,33.63万
奥迪,奥迪S5 2010款 Sportback,2011年9月,4.00万公里,欧4,31.8,77.94万
奥迪,奥迪A6L 2002款 2.4L CVT 技术领先型,2002年6月,14.00万公里,国2,3.1,54.24万
奥迪,奥迪TT 2011款 TTS Coupe 2.0 TFSI quattro S tronic,2012年3月,3.80万公里,欧4,29.8,71.86万
奥迪,奥迪A5 2008款 2.0T coupe,2009年8月,6.00万公里,欧4,17.79,56.99万
奥迪,奥迪A3(进口) 2015款 Cabriolet 40 TFSI,2017年6月,3.00万公里,欧5,30.58,40.14万
奥迪,奥迪Q7 2011款 3.0 TFSI quattro(245kW) 技术型,2011年3月,11.70万公里,欧5,35.38,118.86万
奥迪,奥迪A5 2010款 Coupe 2.0T 风尚版,2011年2月,5.00万公里,欧4,18.49,61.65万
奥迪,奥迪A4 2007款 1.8T CVT 豪华型,2007年7月,7.80万公里,国3,6.38,36.42万
奥迪,奥迪Q5 2012款 2.0 TFSI 进取型,2013年7月,9.00万公里,国4,27.8,41.64万
奥迪,奥迪A6L 2012款 TFSI 标准型,2013年1月,7.90万公里,国5,25.98,44.48万
奥迪,奥迪S3 2017款 2.0T Limousine,2016年6月,1.00万公里,欧5,36.79,43.40万
奥迪,奥迪A8L 2014款 6.3 FSI W12 quattro 旗舰型,2015年3月,2.00万公里,国4,159.9,278.75万
奥迪,奥迪R8 2012款 5.2 FSI quattro 中国专享型,2015年6月,1.78万公里,"国4,京5",141.0,285.26万
奥迪,奥迪A5 2014款 Sportback 45 TFSI风尚版,2014年6月,7.20万公里,"欧4,OBD",28.2,56.41万
奥迪,奥迪A1 2012款 1.4 TFSI 双离合 Ego,2012年7月,5.20万公里,欧5,12.58,27.12万
奥迪,奥迪A5 2010款 Cabriolet 2.0T,2011年1月,5.30万公里,欧4,23.9,64.91万
奥迪,奥迪Q5 2012款 2.0 TFSI 豪华型,2012年9月,4.00万公里,国4,25.33,61.62万
奥迪,奥迪A5 2010款 Sportback 2.0T 舒适型,2011年6月,5.00万公里,欧4,21.8,53.61万
奥迪,奥迪A6L 2016款 TFSI 技术型,2016年5月,2.10万公里,国5,32.0,45.08万
奥迪,奥迪A6L 2009款 2.0 TFSI 基本型,2009年6月,9.00万公里,国4,11.88,38.53万
奥迪,奥迪A8L 2012款 45 TFSI quattro 豪华型,2013年2月,7.60万公里,欧5,43.8,108.66万
奥迪,奥迪A7 2011款 3.0 自动 豪华型,2012年10月,4.00万公里,欧4,35.5,103.99万
奥迪,奥迪A5 2014款 Coupe 45 TFSI,2015年6月,3.80万公里,"欧4,OBD",32.88,56.99万
奥迪,奥迪R8 2012款 5.2 FSI quattro 中国专享型,2015年7月,1.78万公里,"国4,京5",141.0,285.26万
奥迪,奥迪A6L 2005款 3.0L技术领先型,2006年10月,9.00万公里,国2,7.98,70.58万
奥迪,奥迪A5 2010款 Coupe 3.2 quattro,2010年6月,6.00万公里,欧4,20.88,72.73万
奥迪,奥迪TT 2008款 TT Roadster 2.0 TFSI S tronic,2010年7月,6.00万公里,欧4,19.95,60.24万
奥迪,奥迪A4 2006款 1.8T CVT 豪华型,2007年5月,8.70万公里,国2,5.98,37.01万
奥迪,奥迪Q5 2010款 2.0 TFSI 技术型,2010年8月,6.00万公里,国4,20.5,46.00万
奥迪,奥迪S6 2013款 4.0TFSI,2014年2月,3.00万公里,欧5,63.33,114.84万
奥迪,奥迪A6L 2005款 3.0L舒适娱乐型,2007年4月,9.00万公里,国2,7.9,62.84万
奥迪,奥迪Q7 2013款 35 TFSI 舒适型,2014年4月,2.90万公里,欧5,52.8,103.66万
奥迪,奥迪A8L 2014款 45 TFSI quattro 专享型,2015年2月,4.80万公里,国4,72.5,123.64万
奥迪,奥迪A6L 2007款 3.2FSI quattro领先尊享型,2008年8月,8.00万公里,国4,12.88,78.29万
奥迪,奥迪S5 2011款 Cabriolet 3.0 双离合,2012年5月,4.80万公里,欧4,26.5,92.05万
奥迪,奥迪Q7 2007款 4.2 FSI quattro 豪华型,2008年10月,8.00万公里,欧4,26.8,179.10万
奥迪,奥迪Q5 2011款 2.0 TFSI 技术型,2011年10月,9.43万公里,国4,24.0,46.00万
奥迪,奥迪TT 2014款 Coupe 45 TFSI 劲动型,2014年10月,2.60万公里,国4,32.8,58.07万
奥迪,奥迪A6L 2014款 30 FSI 豪华型,2014年7月,6.37万公里,"国4,国5",33.8,54.99万
奥迪,奥迪A5 2008款 3.2 coupe quattro,2009年7月,7.40万公里,欧4,17.8,72.73万
奥迪,奥迪Q5 2011款 2.0 TFSI 舒适型,2011年1月,6.00万公里,国4,21.8,51.65万
奥迪,奥迪A4L 2012款 2.0 TFSI(132kW) 舒适型,2014年5月,9.00万公里,国4,22.3,35.81万
奥迪,奥迪A6 2007款 2.0T FSI标准型(自动),2007年12月,9.00万公里,--,8.8,43.20万
奥迪,奥迪Q7 2016款 40 TFSI quattro S line 运动型,2016年8月,3.00万公里,国5,66.8,85.62万
奥迪,奥迪A6L 2006款 4.2FSI quattro至尊旗舰型,2006年10月,10.20万公里,国2,10.8,92.62万
奥迪,奥迪A6L 2016款 30 FSI 技术型,2016年2月,1.42万公里,国5,35.8,47.25万
奥迪,奥迪R8 2011款 Spyder 5.2L FSI quattro,2014年7月,3.00万公里,欧5,138.8,271.15万
奥迪,奥迪Q7 2014款 35 TFSI quattro 运动型,2014年7月,3.00万公里,"国4,国5",48.98,97.45万
奥迪,奥迪A4L 2015款 35 TFSI 自动 标准型,2016年4月,4.00万公里,"国4,国5",24.8,33.95万
奥迪,奥迪A6L 2008款 2.0T 手动标准型,2008年10月,18.10万公里,国4,9.2,40.63万
奥迪,奥迪R8 2012款 5.2 FSI quattro 限量版,2013年6月,4.00万公里,"国4,京5",101.8,285.26万
奥迪,奥迪A4L 2011款 2.0 TFSI(132kW) 标准型,2011年12月,7.00万公里,国4,13.38,33.63万
奥迪,奥迪A6L 2009款 2.4 豪华型,2009年3月,8.00万公里,国4,14.8,57.51万
奥迪,奥迪A6L 2010款 3.0FSI quattro 豪华型,2010年9月,19.70万公里,国4,18.9,75.55万
奥迪,奥迪A4L 2013款 40 TFSI quattro 个性运动型,2015年8月,6.00万公里,国4,25.5,37.88万
奥迪,奥迪A4L 2011款 2.0 TFSI(132kW) 舒适型,2011年10月,7.00万公里,国4,14.9,35.81万
奥迪,奥迪Q5 2012款 2.0 TFSI 动感型,2013年8月,7.00万公里,国4,25.98,58.80万
奥迪,奥迪A6L 2010款 2.8FSI 舒适型,2010年8月,6.80万公里,国4,15.88,58.37万
奥迪,奥迪A8L 2013款 45 TFSI quattro豪华型,2014年11月,2.70万公里,欧4,57.5,108.66万
奥迪,奥迪Q3 2013款 35TFSI 进取型,2013年7月,6.90万公里,国4,18.44,30.94万
奥迪,奥迪Q7 2011款 3.0 TFSI quattro(200kW) 舒适型,2011年6月,6.10万公里,欧5,39.8,103.66万
奥迪,奥迪Q5 2015款 40TFSI 技术型,2015年3月,2.50万公里,国5,32.8,46.85万
奥迪,奥迪A4(进口) 2013款 40TFSI allroad quattro 豪华型,2013年8月,4.00万公里,欧4,29.9,56.42万
奥迪,奥迪A4 2004款 1.8T自动舒适型,2005年6月,12.00万公里,国2,3.66,38.37万
奥迪,奥迪A4 2006款 2.0TFSI 尊享型,2008年8月,9.00万公里,国2,6.3,43.32万
奥迪,奥迪A6L 2005款 3.0L技术领先型,2006年8月,11.00万公里,国2,8.58,70.58万
奥迪,奥迪A6L 2009款 2.8 FSI 豪华型,2009年7月,11.00万公里,国4,15.5,67.10万
奥迪,奥迪TT 2011款 TT Coupe 2.0 TFSI S tronic quattro,2011年8月,6.00万公里,欧4,21.5,59.27万
奥迪,奥迪Q7 2010款 3.6 FSI豪华型,2010年9月,7.00万公里,欧4,29.68,108.33万
奥迪,奥迪A6L 2014款 TFSI 标准型,2014年4月,10.50万公里,"国4,国5",28.9,44.48万
奥迪,奥迪A4 2004款 1.8T自动基本型,2004年9月,13.00万公里,国2,3.3,35.77万
奥迪,奥迪S5 2016款 Sportback 3.0T,未上牌,0.88万公里,"欧4,OBD",51.58,73.70万
奥迪,奥迪Q7 2013款 35 TFSI 进取型,2013年9月,4.00万公里,欧5,42.8,89.12万
奥迪,奥迪A7 2013款 35 FSI quattro 进取型,2012年10月,5.00万公里,欧4,36.5,79.02万
奥迪,奥迪A6L 2006款 3.2 FSI quattro 豪华型,2008年3月,18.00万公里,国2,13.8,71.17万
奥迪,奥迪Q3 2013款 35TFSI 舒适型,2013年7月,4.20万公里,国4,20.8,34.30万
奥迪,奥迪R8 2012款 5.2 FSI quattro 限量版,2013年6月,4.30万公里,"国4,京5",112.8,285.26万
奥迪,奥迪Q5(进口) 2010款 3.2 运动款,2012年11月,9.90万公里,欧4,30.0,71.42万
奥迪,奥迪A6L 2004款 1.8T 自动动豪华舒适型,2004年11月,13.00万公里,国2,3.98,46.14万
奥迪,奥迪A5 2014款 Sportback 45 TFSI quattro,2015年4月,5.40万公里,"欧4,OBD",32.5,63.50万
奥迪,奥迪A4 2008款 2.0TFSI 豪华型,2008年2月,10.00万公里,国3,7.88,37.28万
奥迪,奥迪A6L 2011款 2.0 TFSI 标准型(自动),2011年8月,11.90万公里,国4,16.8,42.22万
奥迪,奥迪A4L 2011款 2.0 TFSI(132kW) 舒适型,2011年6月,8.00万公里,国4,14.88,35.81万
奥迪,奥迪S5 2011款 Sportback 3.0 双离合,2011年10月,6.20万公里,欧4,29.8,77.94万
奥迪,奥迪A4L 2012款 2.0 TFSI(132kW) 舒适型,2012年5月,5.80万公里,国4,16.3,35.81万
奥迪,奥迪A4L 2013款 35 TFSI 自动 标准型,2014年4月,7.00万公里,国4,21.8,33.63万
奥迪,奥迪Q7 2011款 3.0 TFSI quattro(245kW) 专享型,2011年3月,11.00万公里,欧5,35.8,143.17万
奥迪,奥迪A6L 2007款 3.2 FSI 舒适型,2007年8月,11.00万公里,国3,10.88,62.30万
奥迪,奥迪A6L 2010款 3.0FSI quattro 豪华型,2010年5月,8.00万公里,国4,18.8,75.55万
奥迪,奥迪A6L 2010款 2.4豪华型,2010年5月,8.00万公里,国4,16.8,57.89万
奥迪,奥迪TT 2011款 TT Coupé 2.0 TFSI S tronic,2011年6月,6.80万公里,欧4,21.5,56.34万
奥迪,奥迪A4L 2017款 40 TFSI 进取型,2016年12月,1.40万公里,国5,26.0,32.54万
奥迪,奥迪A3 2014款 Limousine 35TFSI 豪华型,2016年1月,3.30万公里,"国4,京5",18.8,31.77万
奥迪,奥迪S7 2013款 4.0TFSI,2014年1月,4.00万公里,欧5,71.79,146.32万
奥迪,奥迪A6L 2012款 30 FSI 舒适型,2012年11月,5.30万公里,国5,25.8,51.30万
奥迪,奥迪A4L 2013款 35 TFSI 自动 标准型,2014年4月,7.10万公里,国4,21.8,33.63万
奥迪,奥迪Q7 2007款 3.6 FSI quattro 豪华型,2008年8月,10.00万公里,欧4,23.38,110.72万
奥迪,奥迪R8 2010款 5.2 FSI quattro,2017年3月,0.50万公里,欧5,143.8,252.70万
奥迪,奥迪A6L 2014款 TFSI 标准型,2014年3月,3.90万公里,"国4,国5",28.58,44.48万
奥迪,奥迪A6L 2008款 2.8 FSI 尊享型,2008年9月,10.00万公里,国3,10.5,65.87万
奥迪,奥迪Q5 2015款 40TFSI 进取型,2015年8月,4.70万公里,国5,31.8,42.07万
奥迪,奥迪A4L 2012款 2.0 TFSI(132kW) 技术型,2012年5月,6.00万公里,国4,16.3,40.14万
奥迪,奥迪A6L 2012款 30 FSI 豪华型,2013年3月,5.00万公里,国5,27.8,54.99万
